,Listing ID,S,Sub Type,St#,St Name,City,MLS Area,SLC,L/C Price,Price Per Square Foot,Br/Ba,Sqft,YrBuilt,LSqft/Ac,DOM/CDOM,V,PP,BAC,Contract Status Change Date,MLS
1001,22163829,A,CONDO,1533 N,VISTA ST   #101,LA,C20,STD,"$1,695,000.00",$907.87,"3/2,0,1,0",1867/,2022/BLD,"4,932/0.11",11/11,N,N,2.5,06/03/22,CLAW
1001,22150993,A,SFR,6732 W,HEPBURN WAY  ,LA,C20,STD,"$1,695,000.00",$722.51,"3/4,0,0,0",2346/A,2014,"1,303/0.02",47/47,Y,N,2.5,04/28/22,CLAW
1001,21105383,A,CONDO,6250,Hollywood BLVD   #12H,LA,C20,STD,"$1,745,000.00",$938.17,"2/3,0,0,0",1860/A,2009/ASR,"196,240/4.5",211/211,Y,N,2.5*,11/15/21,CLAW
1001,22159265,A,SFR,6816,WARING AVE  ,LA,C20,STD,"$1,749,000.00",$816.91,"4/2,0,0,0",2141/A,1924/ASR,"6,000/0.13",25/25,N,N,2.5,05/20/22,CLAW
1001,22164063,A,CONDO,1533 N,VISTA ST   #201,LA,C20,STD,"$1,795,000.00",$887.30,"3/2,0,1,0",2023/,2022/BLD,"4,932/0.11",11/11,N,N,2.5,06/03/22,CLAW
1001,SR21211763,A,SFR/D,6295,Ivarene AVE  ,LA,C20,STD,"$1,799,100.00",$859.17,"4/3,0,1,0",2094/B,1947/PUB,"6,632/0.1522",62/62,Y,N,2,09/24/21,CRIS
1001,22154661,A,SFR,831 N,MARIPOSA AVE  ,LA,C20,STD,"$1,800,000.00",$577.11,"4/2,0,0,0",3119/A,1912/ASR,"9,015/0.2",28/28,N,N,2,05/06/22,CLAW
1001,22164031,A,CONDO,1533 N,VISTA ST   #301,LA,C20,STD,"$1,895,000.00",$950.35,"3/2,0,1,0",1994/,2022/BLD,"4,932/0.11",11/11,Y,N,2.5,06/03/22,CLAW
1001,22166611,A,SFR,1524 N,ALEXANDRIA AVE  ,LA,C20,STD,"$1,995,000.00","$1,763.93","2/1,0,0,0",1131/,1920,"6,832/0.1568",0/0,N,N,2.5,06/10/22,CLAW
1001,22164183,A,CONDO,1533 N,VISTA ST   #401,LA,C20,STD,"$1,995,000.00",$985.19,"3/2,0,1,0",2025/,2022/BLD,"4,932/0.11",11/11,Y,N,2.5,06/03/22,CLAW
1001,22151629,A,CONDO,1645,VINE ST   #406,LA,C20,STD,"$2,149,000.00","$1,004.21","2/2,0,0,0",2140/,1928,"22,500/0.51",46/46,Y,N,2.5,04/27/22,CLAW
1001,22146477,A,CONDO,6250,Hollywood BLVD   #14H,LA,C20,STD,"$2,149,000.00","$1,155.38","2/3,0,0,0",1860/D,2009,"196,240/4.5",56/56,Y,N,2.5*,04/19/22,CLAW
1001,BB22047207,A,CONDO/A,6250,Hollywood BLVD   #14F,LA,C20,STD,"$2,199,999.00",$986.55,"2/2,0,1,0",2230/A,2009/ASR,"196,240/4.5051",90/90,Y,N,2.5,03/16/22,CRMLSM
1001,22137599,A,SFR,752 N,MANSFIELD AVE  ,LA,C20,STD,"$2,895,000.00","$1,079.02","4/2,2,1,0",2683/D,1926,"6,000/0.13",87/87,Y,N,2.5,03/19/22,CLAW
1001,22138743,A,SFR,1316 N,VISTA ST  ,LA,C20,STD,"$2,995,000.00",,"0/0,0,0,0",/,,"6,956/0.15",84/84,Y,N,2.5,03/22/22,CLAW
1001,20636866,A,CONDO,6250,Hollywood BLVD   #PH14D,LA,C20,STD,"$3,199,000.00","$1,221.46","3/3,0,1,0",2619/,2009/ASR,"196,240/4.5",591/940,Y,N,2.5,09/23/20,CLAW
1001,22142633,A,SFR,1554 N,Sierra Bonita AVE  ,LA,C20,STD,"$3,695,000.00",$881.65,"6/6,0,1,0",4191/,2016,"6,728/0.15",73/73,N,N,2.5,04/01/22,CLAW
1001,22162785,A,SFR,1536 N,ORANGE GROVE AVE  ,LA,C20,STD,"$3,995,000.00","$1,266.24","4/4,0,1,0",3155/OTH,1919,"8,105/0.18",12/12,N,Y,2,06/02/22,CLAW
1001,22155353,A,SFR,312 N,MOUNTAIN VIEW AVE  ,LA,671,PRO,"$495,000.00",$512.95,"3/2,0,0,0",965/A,1900,"2,160/0.04",29/29,,N,2.5*,05/16/22,CLAW
1001,22164023,A,CONDO,918 W,COLLEGE ST   #320,LA,671,STD,"$525,000.00",$695.36,"2/2,0,0,0",755/,1988,"34,538/0.79",11/11,Y,N,2.5*,06/03/22,CLAW
1001,22162037,A,CONDO,1401,Sutherland ST  ,LA,671,STD,"$549,000.00",$874.20,"1/1,0,0,0",628/OTH,1920/ASR,"10,903/0.25",12/32,,N,2.5,06/02/22,CLAW
1001,22165623,A,CONDO,2929,WAVERLY DR   #111,LA,671,STD,"$589,000.00",$533.51,"2/2,0,0,0",1104/A,1973,"43,538/0.99",6/6,,N,2.5,06/08/22,CLAW
1001,22160605,A,CONDO,3616,Marcia DR   #3,LA,671,STD,"$599,000.00",$748.75,"2/1,0,0,0",800/OTH,1962/ASR,"5,126/0.11",12/81,Y,N,2.5,06/02/22,CLAW
1001,SR22103520,A,SFR/D,2741,Hyans ST  ,LA,671,STD,"$625,000.00",$527.87,"2/1,0,0,0",1184/A,1900/ASR,"4,800/0.1102",29/29,Y,N,2.5,05/16/22,CRIS
1001,SR22103512,A,SFR/D,2751,Hyans ST  ,LA,671,STD,"$625,000.00",$556.05,"3/1,0,0,0",1124/A,1895/ASR,"4,800/0.1102",29/29,Y,N,2.5,05/16/22,CRIS
1001,SB22090987,A,CONDO/D,2435,Echo Park Avenue   ,LA,671,STD,"$649,000.00",$983.33,"0/1,0,0,0",660/OTH,1922/OTH,"5,623/0.1291",34/34,Y,N,2.5,05/02/22,CRMLSM
1001,CV22127871,A,CONDO/A,918 W,College ST   #317,LA,671,STD,"$656,000.00",$633.82,"3/2,0,0,0",1035/A,1988/ASR,"34,538/0.7929",0/0,Y,N,2.5,06/14/22,CRMLSM
1001,22159181,A,CONDO,2011,ECHO PARK AVE  ,LA,671,STD,"$659,000.00","$1,009.19","2/2,0,0,0",653/,1924,"8,145/0.18",24/24,N,N,2.5,05/19/22,CLAW
1001,SR22103552,A,SFR/D,2743,Hyans ST  ,LA,671,STD,"$725,000.00",$573.12,"4/2,0,0,0",1265/A,1922/ASR,"4,800/0.1102",29/29,Y,N,2.5,05/16/22,CRIS
1001,22116107,A,SFR,324,FIRMIN ST  ,LA,671,STD,"$730,000.00",$738.87,"1/1,0,0,0",988/A,1908/APP,"4,989/0.11",117/597,Y,N,2,01/05/22,CLAW
1001,22165709,A,SFR,1652,Lake Shore AVE  ,LA,671,STD,"$749,000.00",$709.28,"2/1,0,0,0",1056/OTH,1912/ASR,"7,322/0.16",5/25,N,N,2.5,06/09/22,CLAW
1001,22164553,A,TWNHS,1701,CLINTON ST   #309,LA,671,STD,"$750,000.00",$889.68,"2/1,0,0,0",843/,1973,"63,403/1.45",4/4,Y,N,2.5,06/08/22,CLAW
1001,22159159,A,CONDO,2011,ECHO PARK AVE  ,LA,671,STD,"$769,000.00",$915.48,"2/1,0,0,0",840/,1924,"8,145/0.18",24/24,N,N,2.5,05/19/22,CLAW
1001,CV22104972,A,SFR/D,320 N,Bonnie Brae ST  ,LA,671,STD,"$775,000.00",$581.83,"4/2,0,0,0",1332/A,1900/ASR,"2,999/0.0688",27/27,Y,N,2,05/18/22,CRMLSM
1001,P1-9840,A,TWNHS/A,1007,Figueroa TER   #A,LA,671,STD,"$829,000.00",$511.73,"2/2,0,1,0",1620/T,2002/ASR,"21,090/0.48",10/10,Y,N,2.5,02/15/22,CRMLSF
1001,22162057,A,CONDO,3034 1/2,Angus ST  ,LA,671,STD,"$849,000.00",$681.93,"2/1,1,0,0",1245/OTH,1931/ASR,"6,568/0.15",12/32,Y,N,2.5,06/02/22,CLAW
1001,22165731,A,SFR,1650,Lake Shore AVE  ,LA,671,STD,"$859,000.00",$886.48,"2/1,1,0,0",969/OTH,2022/BLD,"7,322/0.16",5/25,N,N,2.5,06/09/22,CLAW
1001,SR22058870,A,SFR/D,341 N,Dillon ST  ,LA,671,STD,"$925,777.00",$486.23,"4/2,0,0,0",1904/A,1923/ASR,"5,098/0.117",82/82,Y,N,2.5,03/24/22,CRIS
1001,22151401,A,CONDO,1442,Laveta Ter #1/2,LA,671,STD,"$950,000.00",$879.63,"2/1,0,0,0",1080/OTH,1926/ASR,,46/46,Y,N,2.5,04/28/22,CLAW
1001,SR22096665,A,SFR/D,642,Silver Lake BLVD  ,LA,671,STD,"$969,900.00","$1,153.27","2/1,0,0,0",841/A,1936/ASR,"2,937/0.0674",26/26,Y,N,2.5,05/09/22,CRIS
1001,22165747,A,SFR,1878,Effie ST  ,LA,671,STD,"$999,000.00",$888.00,"3/1,1,0,0",1125/OTH,2022/BLD,"7,322/0.16",5/25,N,N,2.5,06/09/22,CLAW
1001,OC22108703,A,SFR/D,333,Douglas ST  ,LA,671,STD,"$1,100,000.00","$1,282.05","2/1,0,0,0",858/A,1906/ASR,"5,600/0.1286",23/23,Y,N,2,05/22/22,CRMLSM
1001,22155811,A,SFR,3225 W,Robinson ST  ,LA,671,STD,"$1,189,000.00",$694.92,"3/1,2,1,0",1711/,2022/BLD,"1,103/0.02",33/76,,N,2.5,05/11/22,CLAW
1001,22156429,A,SFR,1361,MICHELTORENA ST  ,LA,671,STD,"$1,195,000.00","$1,009.29","2/1,0,0,0",1184/,1926,"2,939/0.06",15/15,Y,N,2.5,05/12/22,CLAW
1001,22155156,A,SFR,1442 W,Sunset BLVD  ,LA,671,STD,"$1,199,000.00",$573.68,"6/3,0,1,0",2090/,1909,"6,496/0.14",35/35,Y,N,2.5,05/10/22,CLAW
1001,OC22082823,A,SFR/D,340 N,Occidental BLVD  ,LA,671,STD,"$1,199,000.00",$690.67,"3/2,0,0,0",1736/A,1917/ASR,"6,248/0.1434",46/46,N,N,2.5,04/22/22,CRMLSM
1001,CV22123641,A,SFR/D,350,Patton ST  ,LA,671,STD,"$1,200,000.00","$1,000.00","3/1,0,0,0",1200/A,1887/ASR,"5,600/0.1286",6/6,Y,N,2,06/08/22,CRMLSM
1001,22142923,A,SFR,1759,SILVER LAKE BLVD  ,LA,671,STD,"$1,249,000.00",,"2/2,0,0,0",/,1937,"2,499/0.05",62/62,N,N,2.5,04/13/22,CLAW
1001,22162173,A,TWNHS,3000,HYPERION AVE  ,LA,671,STD,"$1,275,500.00",$804.73,"3/2,0,1,0",1585/,1982,"13,369/0.3",4/4,Y,N,2.5,06/10/22,CLAW
1001,22165517,A,TWNHS,1015,FIGUEROA TER   #8,LA,671,STD,"$1,285,000.00",$713.89,"3/2,0,1,0",1800/E,2018,"71,134/1.63",7/7,Y,N,2.5,06/07/22,CLAW
1001,22161595,A,SFR,339,LAVETA TER  ,LA,671,STD,"$1,290,000.00",$543.84,"5/1,1,0,0",2372/,1892,"4,800/0.11",19/19,Y,N,2.5,05/26/22,CLAW
1001,22126832,A,SFR,3223 W,Robinson ST  ,LA,671,STD,"$1,329,000.00",$665.50,"3/2,1,1,0",1997/,2022/BLD,"1,243/0.02",123/406,,N,2.5,02/11/22,CLAW
1001,22155817,A,SFR,3222 W,Robinson ST  ,LA,671,STD,"$1,349,000.00",$678.57,"3/2,1,1,0",1988/,2022/BLD,"1,127/0.02",29/402,,N,2.5,05/12/22,CLAW
1001,22165817,A,SFR,1019 W,EDGEWARE RD  ,LA,671,STD,"$1,395,000.00",$982.39,"2/2,0,0,0",1420/,1926,"3,753/0.08",5/5,N,N,2.5,06/09/22,CLAW
1001,22163749,A,SFR,859,HYPERION AVE  ,LA,671,STD,"$1,495,000.00",$740.10,"3/3,0,1,0",2020/,2018,"1,807/0.04",12/12,,N,2.5,06/02/22,CLAW
1001,22156789,A,SFR,748,ECHO PARK TER  ,LA,671,STD,"$1,499,000.00","$1,078.42","3/2,0,0,0",1390/,1907,"2,740/0.06",27/27,Y,N,2,05/18/22,CLAW
1001,OC22003339,A,SFR/D,1052,Joels Place   ,LA,671,STD,"$1,499,000.00",$634.63,"4/4,0,1,0",2362/B,2021/ASR,"1,273/0.0292",159/159,Y,N,2.25,01/06/22,CRMLSM
1001,P1-9943,A,SFR/D,3019,Silver Lea TER  ,LA,671,"NOD,TRUS","$1,550,000.00","$1,027.85","3/2,0,0,0",1508/S,1958/ASR,"5,447/0.12",4/4,Y,N,2,06/10/22,CRMLSF
1001,22161643,A,SFR,1923,GRIFFITH PARK BLVD  ,LA,671,STD,"$1,575,000.00",$862.07,"3/3,0,1,0",1827/A,2019/BLD,"1,683/0.03",1/1,Y,N,2.5,06/13/22,CLAW
1001,22155327,A,SFR,904 N,BENTON WAY  ,LA,671,STD,"$1,599,000.00",$808.80,"3/3,0,1,0",1977/,2022/BLD,"1,820/0.04",33/33,Y,N,2.5,05/11/22,CLAW
1001,22164547,A,SFR,2216,DUVALL ST  ,LA,671,STD,"$1,600,000.00",$835.07,"5/2,2,1,0",1916/OTH,1923,"5,091/0.11",9/9,Y,N,2.5,06/05/22,CLAW
1001,21690966,A,SFR,2680,Ivan Hill TER  ,LA,671,STD,"$1,684,262.00","$1,006.73","2/1,0,0,0",1673/,1923,"8,486/0.19",22/22,Y,N,2.5,05/18/22,CLAW
1001,21702356,A,SFR,1645,GOLDEN GATE AVE  ,LA,671,STD,"$1,720,000.00",$671.35,"4/2,0,0,0",2562/OTH,1914,"7,962/0.18",460/460,Y,N,1.75*,03/08/21,CLAW
1001,22133269,A,SFR,2925 1/2,Waverly DR  ,LA,671,STD,"$1,799,000.00",$866.99,"3/3,0,1,0",2075/,2022/BLD,"1,885/0.04",102/711,Y,N,2.5,03/04/22,CLAW
1001,BB21223690,A,SFR/D,516 N,Virgil AVE  ,LA,671,STD,"$1,800,000.00","$1,737.45","3/1,0,0,0",1036/A,1905/ASR,"7,004/0.1608",153/153,Y,N,2.5,10/07/21,CRMLSM
1001,22154915,A,SFR,1621,WESTERLY TER  ,LA,671,STD,"$1,895,000.00",$941.85,"3/2,0,1,0",2012/,1988,"5,000/0.11",29/29,Y,N,2.5,05/16/22,CLAW
1001,OC22115288,A,SFR/D,2111,Clifford ST  ,LA,671,STD,"$1,998,000.00","$1,068.45","3/3,0,0,0",1870/A,1910/SLR,"7,495/0.1721",13/13,Y,N,4*,05/31/22,CRMLSM
1001,22149295,A,SFR,2137,LEMOYNE ST  ,LA,671,STD,"$1,998,000.00","$1,264.56","3/2,1,0,0",1580/T,1961,"6,749/0.15",25/25,Y,N,2.5,04/23/22,CLAW
1001,22164295,A,SFR,3611,ELLSWORTH ST  ,LA,671,STD,"$1,999,000.00","$1,130.66","3/3,0,0,0",1768/,2013,"3,396/0.07",7/7,Y,N,2.5,06/07/22,CLAW
1001,22149227,A,SFR,1874,MORTON AVE  ,LA,671,STD,"$1,999,000.00",$867.25,"4/3,1,0,0",2305/,1905,"5,000/0.11",32/32,Y,N,2.5,05/13/22,CLAW
1001,22151185,A,SFR,2237,BANCROFT AVE  ,LA,671,STD,"$2,099,000.00","$1,269.04","3/2,0,0,0",1654/,1923,"7,604/0.17",34/34,Y,N,2.5,05/09/22,CLAW
1001,22151685,A,SFR,2901 W,Hemingway DR  ,LA,671,STD,"$2,099,000.00",$738.05,"4/4,0,1,0",2844/,2022/BLD,"3,600/0.08",46/46,Y,N,2.5,04/29/22,CLAW
1001,22166337,A,SFR,1831,CERRO GORDO ST  ,LA,671,STD,"$2,350,000.00","$1,247.35","4/2,0,1,0",1884/AP,1923,"24,796/0.56",5/5,Y,,2.5,06/09/22,CLAW
1001,22141999,A,SFR,813,ROBINSON ST  ,LA,671,STD,"$2,450,000.00",$684.17,"4/4,0,1,0",3581/,2022/BLD,"7,287/0.16",70/70,Y,N,2.5,04/05/22,CLAW
1001,22161133,A,SFR,1822,BAXTER ST  ,LA,671,STD,"$2,489,000.00",$727.78,"4/4,0,0,0",3420/,2017,"6,412/0.14",20/20,Y,N,2.5,05/25/22,CLAW
1001,22164091,A,SFR,1908,Lemoyne ST  ,LA,671,STD,"$2,495,000.00",$916.61,"4/3,0,0,0",2722/,2022/BLD,"5,312/0.12",8/8,Y,N,2.5,06/06/22,CLAW
1001,SR21220658,A,SFR/D,1847,Fanning ST  ,LA,671,TRUS,"$2,499,999.00","$1,168.22","3/3,0,0,0",2140/A,1964/ASR,"5,680/0.1304",217/217,Y,N,2.5,09/12/21,CRIS
1001,22159067,A,SFR,1725,APEX AVE  ,LA,671,STD,"$2,695,000.00",$930.27,"4/3,0,0,0",2897/,1983,"6,367/0.14",25/25,Y,N,2.5,05/19/22,CLAW
1001,22160805,A,SFR,1032 W,EDGEWARE RD  ,LA,671,STD,"$2,995,000.00",$914.22,"6/4,0,0,0",3276/SV,1883,"5,456/0.12",19/19,Y,N,2.5,05/26/22,CLAW
1001,22151429,A,SFR,1940,LUCILE AVE  ,LA,671,STD,"$3,995,000.00","$1,106.04","4/3,0,1,0",3612/D,2022/BLD,"5,488/0.12",33/33,Y,N,2.5,05/12/22,CLAW
1001,22158437,A,SFR,2945,ANGUS ST  ,LA,671,STD,"$4,750,000.00",$698.53,"5/4,0,1,0",6800/D,2016,"20,216/0.46",19/84,Y,N,2.5,05/26/22,CLAW
1001,SR22084519,A,SFR/D,9409,Baring Cross ST  ,LA,C23,STD,"$474,000.00",$329.85,"1/1,0,0,0",1437/A,1947/PUB,"2,541/0.0583",50/50,N,N,2,04/11/22,CRIS
1001,22160405,A,CONDO,100 S,ALAMEDA ST   #114,LA,C23,STD,"$495,000.00",$673.47,"1/1,0,0,0",735/,2005,"138,016/3.16",21/21,Y,N,2.5,05/24/22,CLAW
1001,IV22030631,A,CONDO/A,877,Francisco ST   #1223,LA,C23,STD,"$550,000.00","$1,120.16","0/1,0,0,0",491/A,2017/BLD,"169,975/3.9021",118/118,Y,N,2.5,02/16/22,CRMLSM
1001,22157321,A,CONDO,130 S,HEWITT ST   #20,LA,C23,STD,"$998,000.00",$792.06,"1/2,0,0,0",1260/,1936,"28,830/0.66",29/29,N,N,2.5,05/20/22,CLAW
1001,22163637,A,CONDO,629,TRACTION AVE   #304,LA,C23,STD,"$1,150,000.00",$672.51,"3/3,0,0,0",1710/,2007,"91,244/2.09",12/12,,N,2.5,06/02/22,CLAW
1001,TR22120199,A,SFR/D,5423,Bushnell WAY  ,LA,C24,STD,"$999,999.00",$682.13,"2/2,0,0,0",1466/P,1940/PUB,"5,500/0.1263",9/9,Y,N,15000,06/04/22,CRMLSM
1001,SB22125100,A,SFR/D,12113,Allin ST  ,LA,C28,STD,"$1,075,000.00",$848.46,"3/2,0,0,0",1267/A,1947/EST,"4,700/0.1079",4/4,N,N,2,06/08/22,CRMLSM
1001,PV22110822,A,CONDO/A,7100,La Tijera BLVD   #F201,LA,C29,STD,"$599,000.00",$843.66,"2/1,0,0,0",710/A,1991/ASR,"23,911/0.5489",11/11,Y,N,2.5,05/26/22,CRMLSM
1001,PW22113230,A,CONDO/A,7111,La Tijera BLVD   #F201,LA,C29,STD,"$649,000.00",$925.82,"1/1,0,0,0",701/A,1991/ASR,"24,310/0.5581",18/18,Y,N,2.5,05/26/22,CRMLSM
1001,SB22108557,A,CONDO/A,7037,La Tijera Blvd    #C101,LA,C29,STD,"$689,000.00",$726.79,"2/2,0,0,0",948/P,1991/PUB,"24,311/0.5581",22/22,N,N,2.5,05/23/22,CRMLSM
1001,RS22068373,A,CONDO/A,7100,Alvern ST   #225,LA,C29,STD,"$739,000.00",$648.25,"2/2,0,0,0",1140/A,2010/ASR,"29,448/0.676",67/67,N,N,2.5,04/06/22,CRMLSM
1001,22166573,A,SFR,8300,READING AVE  ,LA,C29,PRO,"$859,000.00",$754.83,"2/1,0,0,0",1138/,1947,"6,544/0.1502",4/4,N,N,2,06/10/22,CLAW
1001,22166675,A,TWNHS,8620,BELFORD AVE   #503,LA,C29,STD,"$899,000.00",$696.90,"3/2,1,0,0",1290/A,2007/ASR,"66,632/1.52",3/3,N,N,2.5,06/11/22,CLAW
1001,22159441,A,SFR,8000,RAMSGATE AVE  ,LA,C29,STD,"$1,099,000.00","$1,276.42","2/1,0,0,0",861/,1947,"6,231/0.14",20/20,N,N,2.5,05/25/22,CLAW
1001,SR22126265,A,SFR/D,5407 W,76th ST,LA,C29,STD,"$1,250,000.00",$768.29,"3/2,0,0,0",1627/A,1950/ASR,"5,500/0.1263",1/1,Y,N,2.25,06/13/22,CRIS
1001,22164569,A,SFR,6462 W,87TH PL,LA,C29,STD,"$1,275,000.00","$1,169.72","3/2,0,0,0",1090/,1944,"6,117/0.14",9/9,N,N,2.5,06/05/22,CLAW
1001,SB22073016,A,SFR/D,7826,Croydon AVE  ,LA,C29,STD,"$1,299,000.00","$1,297.70","3/1,0,0,0",1001/A,1944/ASR,"6,025/0.1383",7/7,N,N,2.5,06/05/22,CRMLSM
1001,22163011,A,SFR,6144 W,76TH ST,LA,C29,STD,"$1,300,000.00",$785.97,"3/2,0,0,0",1654/A,1947/ASR,"7,369/0.16",11/11,Y,N,2.5,06/03/22,CLAW
1001,21105561,A,SFR,7136,Glasgow AVE  ,LA,C29,STD,"$1,300,000.00",$783.13,"3/2,0,0,0",1660/,1954/ASR,"7,515/0.17",210/210,N,N,2.5,11/15/21,CLAW
1001,22158271,A,SFR,6600 W,80TH PL,LA,C29,STD,"$1,399,000.00","$1,155.24","3/1,0,0,0",1211/A,1947/ASR,"5,698/0.13",27/27,N,N,2.5,05/18/22,CLAW
1001,22155465,A,SFR,8119,GRIMSBY AVE  ,LA,C29,STD,"$1,399,000.00",$910.21,"3/2,0,0,0",1537/A,1946/ASR,"6,285/0.14",35/35,,N,1.75,05/10/22,CLAW
1001,22162977,A,SFR,8336,STEWART AVE  ,LA,C29,STD,"$1,400,000.00",$948.51,"3/2,0,0,0",1476/,1944,"6,174/0.14",12/12,N,N,2.5,06/02/22,CLAW
1001,22151065,A,SFR,6707 W,87TH PL,LA,C29,STD,"$1,450,000.00",$877.72,"3/2,0,0,0",1652/,1948,"5,260/0.12",47/47,Y,N,2,04/27/22,CLAW
1001,WS22082716,A,SFR/D,7544,Flight AVE  ,LA,C29,STD,"$1,450,000.00",$840.09,"3/2,0,0,0",1726/A,1947/ASR,"7,197/0.1652",53/53,Y,N,2.5,04/22/22,CRMLSM
1001,CV22111499,A,SFR/D,7826,Flight AVE  ,LA,C29,"STD,TRUS","$1,475,000.00",$745.33,"3/2,1,0,0",1979/A,1952/ASR,"6,963/0.1598",20/72,N,N,2.5,05/25/22,CRMLSM
1001,22151745,A,SFR,8415,NAYLOR AVE  ,LA,C29,STD,"$1,575,000.00",$782.41,"3/2,0,0,0",2013/A,1941,"7,002/0.16",32/32,,N,2.25,05/13/22,CLAW
1001,22163505,A,SFR,6447 W,84TH ST,LA,C29,STD,"$1,649,000.00",$862.45,"3/2,0,0,0",1912/,1944,"6,082/0.13",12/12,N,N,2.5,06/02/22,CLAW
1001,22166698,A,SFR,7517,NAYLOR AVE  ,LA,C29,STD,"$1,675,000.00",$885.77,"4/3,0,0,0",1891/,1948,"8,400/0.19",4/4,,N,2.5,06/10/22,CLAW
1001,22155511,A,SFR,7806,DUNBARTON AVE  ,LA,C29,STD,"$1,799,000.00","$1,018.69","4/2,0,0,0",1766/,1948,"5,688/0.13",12/12,N,N,2.5,06/02/22,CLAW
1001,22156077,A,SFR,6447 W,84TH ST,LA,C29,STD,"$1,825,000.00",$954.50,"3/2,0,0,0",1912/,1944,"6,082/0.13",33/33,N,N,2.5,05/12/22,CLAW
1001,IV22095052,A,SFR/D,7600,El Manor AVE  ,LA,C29,STD,"$1,880,000.00","$1,051.45","3/2,0,1,0",1788/O,1950/ASR,"6,601/0.1515",13/13,Y,N,2,05/05/22,CRMLSM
1001,22167037,A,SFR,7941,MCCONNELL AVE  ,LA,C29,STD,"$1,950,000.00","$1,015.10","3/2,0,0,0",1921/,1950,"7,905/0.18",2/2,Y,N,2.5,06/12/22,CLAW
1001,22163065,A,SFR,8100,WESTLAWN AVE  ,LA,C29,STD,"$1,995,000.00",$923.18,"4/2,0,0,0",2161/,1945/ASR,"6,174/0.14",13/13,N,N,2.5,06/01/22,CLAW
1001,22164616,A,SFR,7404,KENTWOOD AVE  ,LA,C29,STD,"$1,999,000.00","$1,175.88","3/2,0,0,0",1700/AP,1951,"5,915/0.13",5/5,N,N,2.5,06/09/22,CLAW
1001,22163229,A,SFR,7830,BELAND AVE  ,LA,C29,STD,"$1,999,995.00","$1,036.27","4/3,0,0,0",1930/AP,1949,"7,746/0.17",4/4,N,N,2.5,06/09/22,CLAW
1001,22163595,A,SFR,8301,GEORGETOWN AVE  ,LA,C29,STD,"$2,495,000.00","$1,110.37","5/3,0,1,0",2247/A,1947,"7,230/0.16",12/12,N,N,2.5,06/02/22,CLAW
1001,22160471,A,SFR,7101,ARIZONA AVE  ,LA,C29,STD,"$2,495,000.00",$814.30,"3/3,0,1,0",3064/,1950,"8,500/0.19",5/5,N,,2.5,06/09/22,CLAW
1001,22158687,A,SFR,8221,STEWART AVE  ,LA,C29,STD,"$2,897,000.00",$656.02,"4/4,0,1,0",4416/,2006,"6,145/0.14",24/24,Y,,2.5,05/21/22,CLAW
1001,22154935,A,SFR,8380,KENYON AVE  ,LA,C29,STD,"$3,195,000.00","$1,082.32","4/4,0,0,0",2952/,2022/BLD,"6,252/0.14",35/35,N,N,2.5,05/09/22,CLAW
1001,OC22078501,A,SFR/D,7551,Shore Cliff DR  ,LA,C29,STD,"$3,260,000.00",$761.50,"4/4,0,0,0",4281/A,2006/PUB,"5,800/0.1331",56/56,N,N,2,04/19/22,CRMLSM
1001,22164881,A,CONDO,2700,CAHUENGA BLVD   #4124,LA,C30,PRO,"$645,000.00",$573.84,"2/2,0,0,0",1124/,1975,"598,190/13.73",7/7,Y,N,2.5,06/06/22,CLAW
1001,BB22100402,A,CONDO/A,2700 E,Cahuenga BLVD  E #4203,LA,C30,STD,"$649,000.00",$647.70,"2/2,0,0,0",1002/A,1975/ASR,"598,190/13.7326",21/21,Y,N,2.5,05/02/22,CRMLSM
1001,SR22118972,A,CONDO/A,2700,Cahuenga BLVD  E #4313,LA,C30,STD,"$749,000.00",$747.50,"2/2,0,0,0",1002/A,1975/ASR,"598,190/13.7326",5/5,Y,N,2,06/03/22,CRIS
1001,BB22085872,A,CONDO/A,1900,Vine ST   #304,LA,C30,STD,"$849,000.00",$561.88,"3/1,1,0,0",1511/A,1980/PUB,"47,983/1.1015",47/47,Y,N,2.5,04/26/22,CRMLSM
1001,22167267,A,SFR,2631,CRESTON DR  ,LA,C30,STD,"$995,000.00",$519.31,"3/2,0,0,0",1916/,1957,"5,269/0.12",1/1,Y,N,2.5,06/13/22,CLAW
1001,22152823,A,TWNHS,3450,CAHUENGA BLVD   #412,LA,C30,STD,"$1,249,000.00",$650.18,"2/3,0,0,0",1921/,2008/ASR,"72,402/1.66",29/29,Y,N,2.5,05/18/22,CLAW
1001,22164029,A,CONDO,3401,BARHAM BLVD   #3,LA,C30,STD,"$1,295,000.00",$670.98,"3/4,0,0,0",1930/,1994,"11,294/0.25",11/11,,N,3.5,06/03/22,CLAW
1001,22157719,A,SFR,2266,EL CONTENTO DR  ,LA,C30,STD,"$1,299,000.00","$1,021.23","3/2,0,0,0",1272/A,1947/ASR,"4,541/0.1",28/28,Y,N,2.25,05/17/22,CLAW
1001,SR22102492,A,TWNHS/A,3300,Barham BLVD   #102,LA,C30,STD,"$1,349,000.00",$498.34,"4/3,1,0,0",2707/A,2008/ASR,"5,193/0.1192",15/15,Y,N,2.5,05/16/22,CRIS
1001,22162379,A,SFR,1922,CARMEN AVE  ,LA,C30,STD,"$1,399,000.00",$720.76,"3/4,0,0,0",1941/,2016,"1,588/0.03",14/14,Y,N,2.5,05/31/22,CLAW
